id,title,genres,price,image,steam_page,developer,publisher,release_date
46400,Greed: Black Border,Action/RPG,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/46400/header.jpg?t=1478537050,https://store.steampowered.com/app/46400,Headup Games,Headup Games,"Jan 13, 2010"
46380,Reign: Conflict of Nations,Strategy,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/46380/header.jpg?t=1553175804,https://store.steampowered.com/app/46380,Lesta Studio,1C Entertainment,"Jul 12, 2010"
46370,Rig n Roll,Simulation,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/46370/header.jpg?t=1565016803,https://store.steampowered.com/app/46370,SoftLab-NSK,1C Entertainment,"Jul 9, 2010"
46360,Theatre of War 2: Kursk 1943,Simulation/Strategy,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/46360/header.jpg?t=1553173146,https://store.steampowered.com/app/46360,1C Entertainment,1C Entertainment,"Jul 9, 2010"
46350,Real Warfare 1242,Strategy,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/46350/header.jpg?t=1553175849,https://store.steampowered.com/app/46350,Unicorn Games Studio,1C Entertainment,"Nov 30, 2011"
46340,Theatre of War 2: Africa 1943,Simulation/Strategy,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/46340/header.jpg?t=1553173071,https://store.steampowered.com/app/46340,1C Entertainment,1C Entertainment,"Jul 9, 2010"
46290,Theatre of War,Strategy,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/46290/header.jpg?t=1553173028,https://store.steampowered.com/app/46290,1C Entertainment,1C Entertainment,"Jul 9, 2010"
46280,Star Wolves 2,RPG/Strategy,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/46280/header.jpg?t=1562925413,https://store.steampowered.com/app/46280,X-Bow Software,1C Entertainment,"Mar 2, 2010"
46270,Star Wolves,RPG/Strategy,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/46270/header.jpg?t=1553175338,https://store.steampowered.com/app/46270,X-Bow Software,1C Entertainment,"Mar 2, 2010"
46260,Star Wolves 3: Civil War,RPG/Strategy,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/46260/header.jpg?t=1562925466,https://store.steampowered.com/app/46260,Elite Games Team,1C Entertainment,"Mar 2, 2010"
46250,NecroVisioN: Lost Company,Action,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/46250/header.jpg?t=1553610081,https://store.steampowered.com/app/46250,The Farm 51,1C Entertainment,"Feb 19, 2010"
47830,Medal of Honor™,Action,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/47790/header.jpg?t=1447353177,https://store.steampowered.com/app/47830,Electronic Arts,Electronic Arts,"Oct 12, 2010"
47810,Dragon Age: Origins - Ultimate Edition,RPG,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/47810/header.jpg?t=1447353666,https://store.steampowered.com/app/47810,BioWare,Electronic Arts,"Oct 26, 2010"
47800,RISK™: Factions,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/47800/header.jpg?t=1447353990,https://store.steampowered.com/app/47800,Stainless Games,Electronic Arts,"Mar 8, 2011"
47790,Medal of Honor™,Action,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/47790/header.jpg?t=1447353177,https://store.steampowered.com/app/47790,Electronic Arts,Electronic Arts,"Oct 12, 2010"
47780,Dead Space™ 2,Action,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/47780/header.jpg?t=1550120114,https://store.steampowered.com/app/47780,Visceral Games,Electronic Arts,"Jan 25, 2011"
47730,Dragon Age™: Origins Awakening,RPG,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/47730/header.jpg?t=1447352824,https://store.steampowered.com/app/47730,BioWare,Electronic Arts,"Mar 16, 2010"
47700,Command & Conquer 4: Tiberian Twilight,Strategy,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/47700/header.jpg?t=1447352715,https://store.steampowered.com/app/47700,EA Los Angeles,Electronic Arts,"Mar 16, 2010"
47570,Mishap 2: An Intentional Haunting - Collector's Edition,Casual,,https://steamcdn-a.akamaihd.net/steam/apps/47570/header.jpg?t=1540340188,https://store.steampowered.com/app/47570,Virtual Prophecy Entertainment,"Namco Networks America, Inc.","Jan 28, 2011"
47540,Puzzle Quest 2,RPG/Casual,,https://steamcdn-a.akamaihd.net/steam/apps/47540/header.jpg?t=1540339984,https://store.steampowered.com/app/47540,Infinite Interactive,"Namco Networks America, Inc.","Aug 12, 2010"
47520,The Otherside: Realm of Eons,Casual,,https://steamcdn-a.akamaihd.net/steam/apps/47520/header.jpg?t=1540340185,https://store.steampowered.com/app/47520,Vogat Interactive,"Namco Networks America, Inc.","Feb 11, 2010"
47500,Mishap: An Accidental Haunting,Casual,,https://steamcdn-a.akamaihd.net/steam/apps/47500/header.jpg?t=1540340179,https://store.steampowered.com/app/47500,Virtual Prophecy Entertainment,"Namco Networks America, Inc.","Feb 11, 2010"
47410,Stronghold Kingdoms,Free to Play/Massively Multiplayer/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/47410/header.jpg?t=1569337362,https://store.steampowered.com/app/47410,FireFly Studios,FireFly Studios,"Feb 27, 2012"
47400,Stronghold 3 Gold,Simulation/Strategy,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/47400/header.jpg?t=1571653952,https://store.steampowered.com/app/47400,FireFly Studios,FireFly Studios,"May 25, 2012"
47130,Book of Legends,Adventure,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/47130/header.jpg?t=1447353297,https://store.steampowered.com/app/47130,Gogii,iWin,"Jul 8, 2010"
47120,Escape From Paradise 2,Action,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/47120/header.jpg?t=1447353296,https://store.steampowered.com/app/47120,Gogiii,iWin,"Jul 8, 2010"
47110,Escape From Paradise ,Action,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/47110/header.jpg?t=1447353296,https://store.steampowered.com/app/47110,Gogii,iWin,"Jul 8, 2010"
47000,4 Elements,Adventure/Casual,,https://steamcdn-a.akamaihd.net/steam/apps/47000/header.jpg?t=1531770821,https://store.steampowered.com/app/47000,Playrix Entertainment,Playrix Entertainment,"Jul 12, 2010"
46850,Zombie Pirates,Casual,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/46850/header.jpg?t=1447353829,https://store.steampowered.com/app/46850,Dust Devil Studios Inc.,Strategy First,"Apr 20, 2011"
46840,Ironclads: Chincha Islands War 1866,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/46840/header.jpg?t=1447353828,https://store.steampowered.com/app/46840,Totem Games,Strategy First,"Jun 21, 2011"
46830,Ironclads: Anglo Russian War 1866,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/46830/header.jpg?t=1447353827,https://store.steampowered.com/app/46830,Totem games,Strategy First,"Jun 21, 2011"
48190,Assassin’s Creed® Brotherhood,Action/Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/48190/header.jpg?t=1534374545,https://store.steampowered.com/app/48190,Ubisoft Montreal,Ubisoft,"Mar 22, 2011"
48173,Assassin's Creed 2 Deluxe Edition,Action/Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/33230/header.jpg?t=1542638260,https://store.steampowered.com/app/48173,Ubisoft Montreal,Ubisoft,"Mar 9, 2010"
48150,Voodoo Dice,Casual,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/48150/header.jpg?t=1447353151,https://store.steampowered.com/app/48150,Exkee,Ubisoft,"Jul 15, 2010"
48110,Silent Hunter 5®: Battle of the Atlantic,Simulation,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/48110/header.jpg?t=1447352809,https://store.steampowered.com/app/48110,Ubisoft Romania,Ubisoft,Mar 2010
47936,The Sims™ 3,Simulation,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/47890/header.jpg?t=1523572246,https://store.steampowered.com/app/47936,The Sims Studio,Electronic Arts,"Jan 27, 2011"
47920,Shift 2 Unleashed,Racing,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/47920/header.jpg?t=1447354066,https://store.steampowered.com/app/47920,Slightly Mad Studios,Electronic Arts,"Mar 29, 2011"
47890,The Sims™ 3,Simulation,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/47890/header.jpg?t=1523572246,https://store.steampowered.com/app/47890,The Sims Studio,Electronic Arts,"Jan 27, 2011"
47889,Battlefield: Bad Company 2 Vietnam,Action,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/47880/header.jpg?t=1447353764,https://store.steampowered.com/app/47889,DICE,Electronic Arts,"Dec 18, 2010"
47880,Battlefield: Bad Company 2 Vietnam,Action,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/47880/header.jpg?t=1447353764,https://store.steampowered.com/app/47880,DICE,Electronic Arts,"Dec 18, 2010"
47870,Need For Speed: Hot Pursuit,Racing,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/47870/header.jpg?t=1447353801,https://store.steampowered.com/app/47870,Criterion Games,Electronic Arts,"Dec 14, 2010"
49300,Commander: Conquest of the Americas,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/49300/header.jpg?t=1472199505,https://store.steampowered.com/app/49300,Nitro Games,Nitro Games,"Jul 30, 2010"
49000,Hotel Dash™ Suite Success™,Casual,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/49000/header.jpg?t=1447353015,https://store.steampowered.com/app/49000,PlayFirst,PlayFirst,"May 6, 2010"
48950,Greed Corp,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/48950/header.jpg?t=1447353781,https://store.steampowered.com/app/48950,Vanguard Games,Vanguard Entertainment Group,"Dec 10, 2010"
48900,Saira,Indie,,https://steamcdn-a.akamaihd.net/steam/apps/48900/header.jpg?t=1447352863,https://store.steampowered.com/app/48900,Nicklas Nygren,Kreatoriet AB,
48800,Ship Simulator Extremes,Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/48800/header.jpg?t=1530640545,https://store.steampowered.com/app/48800,VStep,Paradox Interactive,"Aug 27, 2010"
48720,Mount & Blade: With Fire & Sword,Action/RPG,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/48720/header.jpg?t=1568738732,https://store.steampowered.com/app/48720,TaleWorlds Entertainment,TaleWorlds Entertainment,"May 3, 2011"
48240,Anno 2070™,Strategy,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/48240/header.jpg?t=1569601221,https://store.steampowered.com/app/48240,Blue Byte,Ubisoft,"Nov 17, 2011"
48220,Might & Magic: Heroes VI,RPG/Strategy,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/48220/header.jpg?t=1452181921,https://store.steampowered.com/app/48220,Blackhole,Ubisoft,"Oct 13, 2011"
49409,Duels of the Planeswalkers Gold Deck Bundle,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/49409/header.jpg?t=1447353324,https://store.steampowered.com/app/49409,Stainless Games Ltd,Wizards of the Coast LLC,"May 18, 2011"
49330,Pirates of Black Cove,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/49330/header.jpg?t=1470301055,https://store.steampowered.com/app/49330,Nitro Games,,"Aug 2, 2011"
49320,Woody Two-Legs: Attack of the Zombie Pirates,Casual,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/49320/header.jpg?t=1472817696,https://store.steampowered.com/app/49320,Nitro Games,Nitro Games,"Nov 2, 2010"
50130,Mafia II,Action,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/50130/header.jpg?t=1568743259,https://store.steampowered.com/app/50130,2K Czech,2K,"Mar 22, 2011"
50100,Sid Meier's Civilization® V,Strategy,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/8930/header.jpg?t=1569014148,https://store.steampowered.com/app/50100,Firaxis Games,2K,"Sep 21, 2010"
50000,Nimbus,Indie/Racing,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/50000/header.jpg?t=1447353658,https://store.steampowered.com/app/50000,Noumenon Games,Noumenon Games,"Oct 25, 2010"
49900,Plain Sight,Action/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/49900/header.jpg?t=1447352855,https://store.steampowered.com/app/49900,Beatnik Games,Beatnik Games,"Apr 5, 2010"
49810,CreaVures,Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/49810/header.jpg?t=1475862860,https://store.steampowered.com/app/49810,Muse Games,Muse Games,"Feb 23, 2011"
49800,Flight of the Icarus,Action/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/49800/header.jpg?t=1475862762,https://store.steampowered.com/app/49800,Muse Games,Muse Games,"May 12, 2010"
49600,Beat Hazard,Action/Casual/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/49600/header.jpg?t=1571835670,https://store.steampowered.com/app/49600,Cold Beam Games,Cold Beam Games,"Apr 15, 2010"
49540,Aliens: Colonial Marines Collection,Action,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/49540/header.jpg?t=1572627691,https://store.steampowered.com/app/49540,Gearbox Software,SEGA,
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,Strategy,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/49470/header.jpg?t=1447354038,https://store.steampowered.com/app/49470,Stainless Games Ltd,Wizards of the Coast LLC,"Jun 15, 2011"
50300,Spec Ops: The Line,Action/Adventure,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/50300/header.jpg?t=1569016017,https://store.steampowered.com/app/50300,YAGER,2K,"Jun 25, 2012"
51030,Atlantis Sky Patrol,Casual/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/51030/header.jpg?t=1447352865,https://store.steampowered.com/app/51030,Big Fish Games,Big Fish Games,"Apr 21, 2010"
51020,Unwell Mel,Casual,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/51020/header.jpg?t=1447352871,https://store.steampowered.com/app/51020,Big Fish Games,Big Fish Games,"Apr 21, 2010"
51010,My Tribe,Casual/Simulation,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/51010/header.jpg?t=1478298384,https://store.steampowered.com/app/51010,Big Fish Games,Big Fish Games,"Apr 21, 2010"
51000,Mystery Case Files: Return to Ravenhearst™,Casual,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/51000/header.jpg?t=1531503530,https://store.steampowered.com/app/51000,Big Fish Games,Big Fish Games,"Apr 21, 2010"
50990,Mystery Case Files: Ravenhearst®,Casual,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/50990/header.jpg?t=1531503527,https://store.steampowered.com/app/50990,Big Fish Games,Big Fish Games,"Apr 21, 2010"
50980,Mystery Case Files: Prime Suspects™,Casual,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/50980/header.jpg?t=1531503523,https://store.steampowered.com/app/50980,Big Fish Games,Big Fish Games,"Apr 21, 2010"
50970,Mystery Case Files: Madame Fate®,Casual,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/50970/header.jpg?t=1531503521,https://store.steampowered.com/app/50970,Big Fish Games,Big Fish Games,"Dec 14, 2007"
50960,Mystery Case Files: Huntsville™,Casual,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/50960/header.jpg?t=1531503517,https://store.steampowered.com/app/50960,Big Fish Games,Big Fish Games,"Apr 21, 2010"
50940,Hidden Expedition: Titanic,Casual,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/50940/header.jpg?t=1531501880,https://store.steampowered.com/app/50940,Big Fish Games,Big Fish Games,"Apr 21, 2010"
50930,Hidden Expedition: Everest,Casual,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/50930/header.jpg?t=1531501878,https://store.steampowered.com/app/50930,Big Fish Games,Big Fish Games,"Apr 21, 2010"
50920,Hidden Expedition: Amazon,Casual/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/50920/header.jpg?t=1531501873,https://store.steampowered.com/app/50920,Big Fish Games,Big Fish Games,"Apr 21, 2010"
50910,Professor Fizzwizzle and the Molten Mystery,Casual,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/50910/header.jpg?t=1447352875,https://store.steampowered.com/app/50910,Big Fish Games,Big Fish Games,"Apr 21, 2010"
50820,Max and the Magic Marker,Indie,,https://steamcdn-a.akamaihd.net/steam/apps/50820/header.jpg?t=1447353148,https://store.steampowered.com/app/50820,Press Play,The Games Company,"May 12, 2010"
50640,Darksiders™,Action/Adventure,,https://steamcdn-a.akamaihd.net/steam/apps/50620/header.jpg?t=1561964669,https://store.steampowered.com/app/50640,Vigil Games,THQ Nordic,"Sep 23, 2010"
50620,Darksiders™,Action/Adventure,,https://steamcdn-a.akamaihd.net/steam/apps/50620/header.jpg?t=1561964669,https://store.steampowered.com/app/50620,Vigil Games,THQ Nordic,"Sep 23, 2010"
50510,Burn Zombie Burn!,Action,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/50510/header.jpg?t=1447353339,https://store.steampowered.com/app/50510,doublesix,P2 Games,"Aug 12, 2010"
55230,Saints Row: The Third,Action,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/55230/header.jpg?t=1570456499,https://store.steampowered.com/app/55230,Volition,Deep Silver,"Nov 14, 2011"
55140,MX vs. ATV Reflex,Racing,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/55140/header.jpg?t=1561967440,https://store.steampowered.com/app/55140,Double Helix Games,THQ Nordic,"Nov 26, 2010"
55100,Homefront,Action,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/55100/header.jpg?t=1569507505,https://store.steampowered.com/app/55100,Kaos Studios,Deep Silver,"Mar 14, 2011"
55040,Atom Zombie Smasher,Indie/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/55040/header.jpg?t=1572882908,https://store.steampowered.com/app/55040,Blendo Games,Blendo Games,"Mar 14, 2011"
55020,Air Forte,,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/55020/header.jpg?t=1572553581,https://store.steampowered.com/app/55020,Blendo Games,Blendo Games,"Sep 29, 2010"
55000,Flotilla,Adventure/Indie/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/55000/header.jpg?t=1572553704,https://store.steampowered.com/app/55000,Blendo Games,Blendo Games,Apr 2010
52003,Portal,Action,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/400/header.jpg?t=1571756885,https://store.steampowered.com/app/52003,Valve,Valve,"Oct 10, 2007"
51060,Drawn®: The Painted Tower,Adventure/Casual,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/51060/header.jpg?t=1531436636,https://store.steampowered.com/app/51060,Big Fish Studios,Big Fish Games,"Jan 19, 2011"
57300,Amnesia: The Dark Descent,Action/Adventure/Indie,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/57300/header.jpg?t=1560786494,https://store.steampowered.com/app/57300,Frictional Games,Frictional Games,"Sep 8, 2010"
57200,Puzzle Dimension,Casual/Indie,$2.99,https://steamcdn-a.akamaihd.net/steam/apps/57200/header.jpg?t=1481198545,https://store.steampowered.com/app/57200,Doctor Entertainment AB,Doctor Entertainment AB,"Jun 21, 2010"
57000,NyxQuest: Kindred Spirits,Action/Adventure,$2.99,https://steamcdn-a.akamaihd.net/steam/apps/57000/header.jpg?t=1561814724,https://store.steampowered.com/app/57000,Over the Top Games,Over the Top Games,"Sep 27, 2010"
56438,Dawn of War II: Retribution – The Last Stand,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/56438/header.jpg?t=1563185586,https://store.steampowered.com/app/56438,Relic Entertainment,SEGA,"Apr 20, 2011"
56437,"Warhammer 40,000: Dawn of War II: Retribution",Strategy,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/56437/header.jpg?t=1570636117,https://store.steampowered.com/app/56437,Relic Entertainment,SEGA,"Feb 28, 2011"
56400,"Warhammer 40,000: Dawn of War II: Retribution",Strategy,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/56437/header.jpg?t=1570636117,https://store.steampowered.com/app/56400,Relic Entertainment,SEGA,"Feb 28, 2011"
58550,A Game of Thrones - Genesis,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/58550/header.jpg?t=1562029606,https://store.steampowered.com/app/58550,Cyanide Studios,1C-SoftClub,"Sep 28, 2011"
58520,Blood Bowl - Legendary Edition,Sports/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/58520/header.jpg?t=1558453602,https://store.steampowered.com/app/58520,Cyanide Studios,Focus Home Interactive,"Oct 28, 2010"
58400,Turba,Casual/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/58400/header.jpg?t=1447353254,https://store.steampowered.com/app/58400,Binary Takeover,Binary Takeover,Jul 2010
58230,MacGuffin's Curse,Adventure/Casual/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/58230/header.jpg?t=1535518889,https://store.steampowered.com/app/58230,Brawsome,Brawsome,"Apr 19, 2012"
58200,Jolly Rover,Adventure/Casual/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/58200/header.jpg?t=1572308379,https://store.steampowered.com/app/58200,Brawsome,Brawsome,"Jun 7, 2010"
57800,Doc Clock: The Toasted Sandwich of Time,Adventure/Casual/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/57800/header.jpg?t=1447352833,https://store.steampowered.com/app/57800,Stickmen Studios,Stickmen Studios,"Oct 15, 2010"
57740,Jagged Alliance - Back in Action,RPG/Simulation/Strategy,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/57740/header.jpg?t=1562845192,https://store.steampowered.com/app/57740,Coreplay GmbH,THQ Nordic,"Feb 8, 2012"
57700,Who's That Flying?!,Action/Casual/Indie,$5.99,https://steamcdn-a.akamaihd.net/steam/apps/57700/header.jpg?t=1447353865,https://store.steampowered.com/app/57700,Mediatonic,Kalypso Media Digital,"Jan 31, 2011"
57690,Tropico 4,Simulation/Strategy,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/57690/header.jpg?t=1569422011,https://store.steampowered.com/app/57690,Haemimont Games,Kalypso Media Digital,"Sep 1, 2011"
57680,The First Templar - Steam Special Edition,Action/Adventure,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/57680/header.jpg?t=1572881936,https://store.steampowered.com/app/57680,Haemimont Games,Kalypso Media Digital,"May 12, 2011"
57650,Dungeons,RPG/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/57650/header.jpg?t=1569422939,https://store.steampowered.com/app/57650,Realmforge Studios,Kalypso Media Digital,"Feb 10, 2011"
57640,Broken Sword: Director's Cut,Adventure,$2.99,https://steamcdn-a.akamaihd.net/steam/apps/57640/header.jpg?t=1485515146,https://store.steampowered.com/app/57640,Revolution Software Ltd,Revolution Software Ltd,"Sep 2, 2010"
57620,Patrician IV - Steam Special Edition,Strategy,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/57620/header.jpg?t=1572880934,https://store.steampowered.com/app/57620,Gaming Minds Studios,Kalypso Media Digital,"Sep 17, 2010"
61100,Lucid,Indie/Casual,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/61100/header.jpg?t=1447354413,https://store.steampowered.com/app/61100,YeaBoing,YeaBoing,"Jul 19, 2011"
60800,Numen: Contest of Heroes,RPG,$7.99,https://steamcdn-a.akamaihd.net/steam/apps/60800/header.jpg?t=1447353216,https://store.steampowered.com/app/60800,"CINEMAX, s.r.o.","CINEMAX, s.r.o.","Jun 3, 2010"
60700,Power of Defense,Strategy/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/60700/header.jpg?t=1447353405,https://store.steampowered.com/app/60700,4sdk,4sdk,"Aug 4, 2010"
60600,ProtoGalaxy,Action/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/60600/header.jpg?t=1447353596,https://store.steampowered.com/app/60600,Source Studio Ltd.,Source Studio Ltd.,"Oct 6, 2010"
60350,Glowfish,Adventure/Casual/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/60350/header.jpg?t=1447354577,https://store.steampowered.com/app/60350,MumboJumbo,MumboJumbo,"Sep 30, 2011"
60340,Luxor: 5th Passage,Action/Adventure/Casual,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/60340/header.jpg?t=1447353863,https://store.steampowered.com/app/60340,MumboJumbo,MumboJumbo,"Jan 25, 2011"
58610,Wargame: European Escalation,Indie/Simulation/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/58610/header.jpg?t=1570541941,https://store.steampowered.com/app/58610,Eugen Systems,Eugen Systems,"Feb 22, 2012"
63500,Swords and Soldiers HD,Action/Casual/Indie/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/63500/header.jpg?t=1568881132,https://store.steampowered.com/app/63500,Ronimo Games,Ronimo Games,"Dec 2, 2010"
63209,Monday Night Combat,Action/Strategy/Indie/Sports,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/63200/header.jpg?t=1447353796,https://store.steampowered.com/app/63209,Uber Entertainment,Uber Entertainment,"Jan 24, 2011"
63200,Monday Night Combat,Action/Strategy/Indie/Sports,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/63200/header.jpg?t=1447353796,https://store.steampowered.com/app/63200,Uber Entertainment,Uber Entertainment,"Jan 24, 2011"
63110,Alter Ego,Adventure,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/63110/header.jpg?t=1447353397,https://store.steampowered.com/app/63110,bitComposer Games,Viva Media,"Aug 3, 2010"
63000,HOARD,Action/Casual/Indie/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/63000/header.jpg?t=1566774619,https://store.steampowered.com/app/63000,Big Sandwich Games,Stratecade LLC,"Apr 4, 2011"
62100,Chime,Casual,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/62100/header.jpg?t=1447353450,https://store.steampowered.com/app/62100,Zoë Mode,OneBigGame,"Sep 6, 2010"
61730,Critter Crunch,Action/Indie/Casual,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/61730/header.jpg?t=1447356419,https://store.steampowered.com/app/61730,Capybara Games,Capybara Games,"Sep 11, 2012"
61700,Might & Magic: Clash of Heroes,RPG/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/61700/header.jpg?t=1447354560,https://store.steampowered.com/app/61700,Capybara Games,Ubisoft,"Sep 22, 2011"
61600,Zen Bound 2,Indie/Casual,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/61600/header.jpg?t=1447353705,https://store.steampowered.com/app/61600,Secret Exit Ltd.,Secret Exit Ltd.,"Nov 16, 2010"
61520,Age of Wonders Shadow Magic,RPG/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/61520/header.jpg?t=1504268411,https://store.steampowered.com/app/61520,Triumph Studios,Paradox Interactive,Oct 2010
61510,Age of Wonders II: The Wizard's Throne,RPG/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/61510/header.jpg?t=1567684387,https://store.steampowered.com/app/61510,Triumph Studios,Paradox Interactive,Oct 2010
61500,Age of Wonders,RPG/Strategy,$5.99,https://steamcdn-a.akamaihd.net/steam/apps/61500/header.jpg?t=1567684173,https://store.steampowered.com/app/61500,Triumph Studios,Paradox Interactive,Oct 2010
61310,Fractal: Make Blooms Not War,Indie/Casual,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/61310/header.jpg?t=1447354040,https://store.steampowered.com/app/61310,Cipher Prime Studios,Cipher Prime Studios,"Nov 29, 2011"
65200,Dive to the Titanic,Simulation,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/65200/header.jpg?t=1572974310,https://store.steampowered.com/app/65200,TML-Studios,astragon Entertainment,"Dec 17, 2010"
